Tanggal,Komentar,SE
2021-07-06 7:34:06,Saya mau vaksin dibandara nah setelahnya untuk vaksin tahap 2 gimana apakah masih menggunakan tiket atau boarding pass?,SE Kemenhub-45-2021
2021-07-06 7:36:12,Untuk anak² dibawah 12 tahun apakah ada pengecualian/ sama sekali tdk bs terbang? Krn syarat penerbangan kan min sdh vaksin dosis 1,SE Kemenhub-45-2021
2021-07-06 7:37:26,Min saya mau bisa gak yah vaksin di bandara soekarno hatta?,SE Kemenhub-45-2021
2021-07-06 8:03:17,Min mau tanya kalo dr makassar k batulicin (kalsel) apa harus menggunakan RT-PCR,SE Kemenhub-45-2021
2021-07-06 8:07:39,Kalo dari jakarta ke pekanbaru apa harus pcr juga walau sudah vaksin?,SE Kemenhub-45-2021
2021-07-06 10:02:54,"min kalo dari balikpapan ke medan, transit jakarta 2 jam apa perlu sertifikat vaksin dan pcr juga??",SE Kemenhub-45-2021
2021-07-06 10:13:00,"Permisi admin. Kalau mau ke sulawesi tenggara, berangkat dari solo/ jogja bagaimana persyaratannya?",SE Kemenhub-45-2021
2021-07-06 10:14:47,Min boleh DM info buat yg BDJ ke PLM transit CGK ? Apa perlu pcr + vaksin,SE Kemenhub-45-2021
2021-07-06 10:43:55,"Hello.. untuk WNA yg akan melakukan perjalanan domestik, bisa dilakukan vaksin di bandara?  ",SE Kemenhub-45-2021
2021-07-06 12:10:04,Di bandara Juanda Surabaya sudah ada vaksin gratis min,SE Kemenhub-45-2021
2021-07-06 12:50:44,"Maaf kak mau tanya , terkait PCR . Itu hasil negatif 2x24 jam , atau pengambilan sampel yg 2x24 jam?",SE Kemenhub-45-2021
2021-07-06 12:59:09,Min klo mau ke kota Sorong Papua barat tapi transit Makassar 2 jam. Gmn?,SE Kemenhub-45-2021
2021-07-06 13:07:20,"Untuk penerbangan dari/ ke Bali. Jika anak belum usia vaksin, apakah dilarang terbang? Untuk anak2 yang belum usia 12 thn.",SE Kemenhub-45-2021
2021-07-06 14:24:29,Min.. mohon info dong.. Bagaimana jika yg mau berangkat dalam kondisi darurat keluarga meninggal dunia.. itukan harus berangkat dihari itu juga sedangkan tes PCR keluarnya H+2… ada kah kebijakan khusus untuk terbang krn darurat berduka?,SE Kemenhub-45-2021
2021-07-06 15:49:22,Izin share min,SE Kemenhub-45-2021
2021-07-06 16:25:31,aduh,SE Kemenhub-45-2021
2021-07-06 23:31:46,Mohon info min. Apakah selesai ppkm darurat masi perlu sertifikat vaksin untuk berangkat ke kaltim..?,SE Kemenhub-45-2021
2021-07-07 2:11:19,"min mau tanya dong ,klo ke manado hrs vaksin sama test swab PCR atau bisa antigen aja",SE Kemenhub-45-2021
2021-07-07 4:11:49,Min kalau dari makassar mau ke timika apakah harus punya kartu vaksin ?,SE Kemenhub-45-2021
2021-07-07 6:46:14,Min blm bisa vaksin krn baru sebulan negatif covid. Tp harus minggu depan balik ke palangkaraya gimana min.?,SE Kemenhub-45-2021
2021-07-07 10:16:32,"selamat sore
saya sudah vaksin di sentra vaksinasi medan,tapi belum dapat sms sertifikat vaksin.
apa bisa terbang menggunakan kartu vaksin yg diberikan saat vaksinasi?
terimakasih",SE Kemenhub-45-2021
2021-07-08 2:53:58,"Halo min, kalo dari Luwuk (Sulawesi Tengah) menuju medan, apakah wajib PCR??",SE Kemenhub-45-2021
2021-07-08 5:51:58,Apakah ada yg sudah terbang dengan anak usia dibawah 12 tahun? Terjebak di jakarta krn katanya anak2 dilarang terbang selama PPkM. Mohon bagi info teman2 yg tau,SE Kemenhub-45-2021
2021-07-08 7:46:27,Kalau dari Banjar ke Jakarta harus ada kartu vaksin juga kah,SE Kemenhub-45-2021
2021-07-08 10:29:05,Selamat malam. Maaf mau tanya. Silangit BPN transit CGK 10 jam. KTP BPN. Apa tetap harus Vaksin dan PCR ya. Mohon di bantu. Thanks,SE Kemenhub-45-2021
2021-07-08 11:33:55,Min. Klo ke Jayapura skrg harus pake kartu vaksin ya?,SE Kemenhub-45-2021
2021-07-08 13:35:29,ini nah,SE Kemenhub-45-2021
2021-07-08 14:22:51,"Min penerbangan upg-bpn bisa pake antigen kan? Harus ada kartu vaksin jg gak? Tolong bantu jawab min, makasih",SE Kemenhub-45-2021
2021-07-08 17:59:33,"Astaga, semoga ini cuma sampai 20 juli, meninggal juga kalo pcr mau brp duit",SE Kemenhub-45-2021
2021-07-08 18:17:21,"Selamat malam, saya mau bertanya mengenai persyaratan penerbangan selama masa PPKM, saya ber-KTP Kutai Barat, Kalimantan timur, posisi saya sekarang di jawa timur, saya ingin melakukan penerbangan dari bandara juanda ke bandara sepinggan Balikpapan, persyaratan yang harus saya penuhi apa saja ya? Tolong di bantu jawab ya",SE Kemenhub-45-2021
2021-07-09 2:02:08,"Halo min , kalo bandung pekan baru harus ada vaksin dan RT pcr kah? atau cuman Antigen ga apa apa?",SE Kemenhub-45-2021
2021-07-09 2:16:09,Halo semisal penerbangan maskapai dan harus menginap 1 hari di Jakarta. Bagaimana ya kebijakan masa berlaku PCR nya? Jika menginap di jakarta itu terhitung hangus untuk test PCR nya nih. Terima kasih,SE Kemenhub-45-2021
2021-07-09 2:55:00,Min klo mau ke makassar selai PCR apakah harus ada kartu vaksin jg ?,SE Kemenhub-45-2021
2021-07-09 6:54:49,Min kalo penerbangan dari jkt ke samarinda wajib PCR atau bisa Rapid Test Antigen? Dan klo blm vaksin bisa berangkat kan?,SE Kemenhub-45-2021
2021-07-09 7:46:00,"Kualanamu - sepinggan, pake surat vaksin gak min?",SE Kemenhub-45-2021
2021-07-10 3:17:18,"kak saya mau tanya, saya mau melakukan perjalanan penerbangan dari jakarta ke kalimantan timur. bagaimana syarat penerbangan untuk orang yg abis terpapar covid kurang dari 3 bulan karena tidak bisa melakukan vaksin?",SE Kemenhub-45-2021
2021-07-11 0:37:05,min klu sdh d vaksin dosis pertama apakah ttp pake swab atau antigen???,SE Kemenhub-45-2021
2021-07-11 11:46:57,"mau tanya min, di bandara soekarno hatta ada fasilitas tes pcr yg same day ga?",SE Kemenhub-45-2021
2021-07-11 11:48:43,"min, fasilitas tes pcr bus MLB Level 2 di bandara soetta msh ada?",SE Kemenhub-45-2021
2021-07-11 17:40:41,"Aplikasi E Hac nya masih error blm bisa sync data peduli lindungi, padahal sertifikat vaksin trs PCR result nya di butuhkann",SE Kemenhub-45-2021
2021-07-13 0:31:49,Untuk ketimika brp hari ya min pcr nya?,SE Kemenhub-45-2021
2021-07-14 4:07:53,"menanyakan persyaratan penerbangan bagi orang yg belum vaksin karena case pasca covid / baru sembuh.
masa kurang dari 3 bulan. seperti apa persyaratan yg harus dipenuhi terkait tsb?",SE Kemenhub-45-2021
2021-07-14 10:50:34,lebih mahal pcr daripada tiketnya lucu bisnisnya,SE Kemenhub-45-2021
2021-07-14 11:04:47,"Hallo mau tanya, untuk PCR test itu hasil 2x24 jam yang dimaksud itu adalah : Hasil negatif yg diterima adalah H-2 atau pengambilan test di penumpang H-2. karena ditempat kami testnya hari ini keluarnya baru besok. Dan apakah jam berpengaruh? Misal testnya jam 9.00 wib namun pesawatnya 2 hari kemudian jam 16.30 wib apakah bisa? Terimakasih",SE Kemenhub-45-2021
2021-07-15 7:43:28,Dari Surabaya ke Lombok harus vaksin iya min ??? Antigen bisakah ??? Apa harus swab pcr,SE Kemenhub-45-2021
2021-07-15 8:08:00,"Min ini maksudnya PCRnya harus 2x24 jam setelah di tes, atau setelah ambil hasil, karena PCR biasanya keluar agak lama?",SE Kemenhub-45-2021
2021-07-16 18:37:41,Hallo min mau tnya utk penerbangan ke Kupang (Dalam area NTT) apakah wajib tes PCR?,SE Kemenhub-45-2021
2021-07-17 17:17:53,"Infonya dong min, apakah surat vaksin pertama cukup buat penerbangan dari Jakarta ke lombok?
Atau harus ada pcr juga?",SE Kemenhub-45-2021
2021-07-18 5:32:14,"Min, tidak ada syarat khusus ke papua ya? Antigen saja bisa?",SE Kemenhub-45-2021
2021-07-19 4:13:07,"Min mau bertanya,kalau dari Juanda ke Pontianak itu harus menunjukkan surat vaksin kah",SE Kemenhub-45-2021
2021-07-21 10:27:43,"Min, apa betul skrg harus pake surat pengantar RT/ RW? Saya liat di sini ga ada syarat tsb. Tapi lagi rame di sosmed ada yg ditolak terbang karena ga bawa surat tsb. Kok ga sinkron ya peraturannya",SE Kemenhub-45-2021
2021-08-15 12:29:06,Assalamualaikum min mau tanya dong min kan saya habis covid min jadi bagaimana yah min hasil pcr saya masih positif karena bangkai virus jd apa bisa tetap terbang min karena ada tugas kuliah min ?,SE Kemenhub-45-2021
2021-08-23 4:19:20,Dari jayapura gimana ya?,SE Kemenhub-45-2021
2021-05-27 0:55:29,"Klo untuk yg sudah selesai vaksin full, apakah ketentuan tersebut masi di haruskan? Atau tinggal menunjukan surat selesai vaksin saja?",SE Kemenhub-38-2021
2021-05-27 1:10:45,"Mohon info, untuk penerbangan dr surabya - manokwari bisa pakai genose ? Lalu untuk jam buka klinik genose di bandara juanda jam brapa ya ? Mohon info juga untuk klinik antigen di bandara juanda",SE Kemenhub-38-2021
2021-05-27 1:28:41,"hasil tes nya harus pakai tandatangan + cap basah gak ya? soalnya pihak RS gak mau kasih dan suruh print hasilnya sendiri walaupun buat ke bandara, kata mereka ga apa apa  soalnya.",SE Kemenhub-38-2021
2021-05-27 1:28:50,Kalau untuk ke kalteng apa masih PCR min?,SE Kemenhub-38-2021
2021-05-27 1:54:14,Apakah semua airport sdh ada alat test genose,SE Kemenhub-38-2021
2021-05-27 2:36:43,Kalo tujuan PKY(Palangkaraya)-YIA (Yogyakarta) dibulan awal Juni apa yg harus dilengkapi?,SE Kemenhub-38-2021
2021-05-27 2:50:10,"tolong dong ke Kalimantan Barat merujuk aturan yg seperti ini *PCR/ ANTIGEN/ GESNOSE*. Masa iya dari akhir tahun 2020 hanya wajib *PCR* kemarin okelah alasan tahun baru, diperpanjang sampai Februari 2021 alasan Imlek (msh di terima), di perpanjang lagi sampai Mei 2021 alasan Hari Raya Idul Fitri (msh diterima walaupun agak jengkel), skrng di perpanjang sampai waktu yang belum ditentukan (dapat ketebak pasti diperpanjang sampai Idul Adha) nanti setelah Idul Adha diperpanjang sampai Tahun baru 2022 (begitu seterusnya siklusnya hingga akhir zaman). Sangat memberatkan, karena PCR itu MAHAL, kasian rakyat seperti aku yang kebutuhan keluar Kalbar hanya untuk Interview Kerja. Tolong dong aturan INI yang digunakan untuk ke Kalbar, ada pilihannya bisa PCR bisa Antigen bisa Genose.",SE Kemenhub-38-2021
2021-05-27 2:57:20,Nih,SE Kemenhub-38-2021
2021-05-27 3:03:47,buat 1 smpe 6 juni blm ya kak,SE Kemenhub-38-2021
2021-05-27 3:03:55,Min... Kalo layanan genose d bandara makassar dalam sehari ada batasan kuota yaa??,SE Kemenhub-38-2021
2021-05-27 15:48:21,Min jakarta ke lombok pake GeNose c19 apa sudah ada di soekarno hatta ??,SE Kemenhub-38-2021
2021-05-27 16:21:52,Harap segera dibukalah lagi penerbangan ke luar negeri terkhusus kawasan Asean,SE Kemenhub-38-2021
2021-05-27 19:11:07,tes genose di bandara juanda melayani jam berapa sampai jam berapa??,SE Kemenhub-38-2021
2021-05-28 0:45:36,Klo Dari solo ke Lombok bisa GeNose di hari yg sama? Jadwal take off jam 8.10 sedangkan Layanan GeNose baru buka jam 8??,SE Kemenhub-38-2021
2021-05-28 1:17:42,Bodoh lah repot,SE Kemenhub-38-2021
2021-05-28 1:33:56,bandara juanda untuk swab pcr jg 3x24 jam ya pak?,SE Kemenhub-38-2021
2021-05-28 1:48:13,Genose sudah tersedia di seluruh bandara?,SE Kemenhub-38-2021
2021-05-28 2:36:42,Min genose di bandara juanda tempatnya dimana? Dan bagaimana prosedurnya? info min,SE Kemenhub-38-2021
2021-05-28 2:59:07,Min jika penerbangan saya pukul 07.50 pagi kapan saya harus genose?,SE Kemenhub-38-2021
2021-05-28 3:24:36,"Pagi min, syarat ke BTH-PKU harus antigen dan genose kah? Apa pilih saja salah satu?",SE Kemenhub-38-2021
2021-05-28 4:00:29,Klo sdah ada sertifikat vaksin apa tetep harus pke syarat diatas min..,SE Kemenhub-38-2021
2021-05-28 22:59:54,Min dr YIa - KNo termasuk yang kolom paling atas berarti yah? Termasuk bisa genose?,SE Kemenhub-38-2021
2021-05-28 23:48:01,Sewa mobil di bali,SE Kemenhub-38-2021
2021-05-29 1:07:15,Kalau dr UPG ke CGK persyaratannya pcr atau cukup antigen /genose??,SE Kemenhub-38-2021
2021-05-29 11:59:04,"Bmn dgn pesawat jam 8.40 pagi utnuk genose dibandara harus 3-4 jam kan, tdk bs di sore atau mlm harinya ?",SE Kemenhub-38-2021
2021-05-30 13:45:52,"Hallo kak, kalo flight dr JKT ke lombok, bs pake genose aja? Kalau d soeta genose dimana ya? Makasih",SE Kemenhub-38-2021
2021-05-31 7:13:24,Untuk bulan juni apa sdh ada updatenya?,SE Kemenhub-38-2021
2021-05-31 9:47:14,Min Untuk penerbangan bsk dr dps - sub wajib swab antigen jg? Genose di bandara ngurah rai ada?,SE Kemenhub-38-2021
2021-05-31 9:56:58,kapan ada test genose di bandara kuala namu medan?,SE Kemenhub-38-2021
2021-06-01 2:42:57,Surabaya-palangkaraya gimana ya?,SE Kemenhub-38-2021
2021-06-01 4:42:23,min kalo mau ke medan dari lampung. Transit di jakarta tes genose nya 1 kali aja kn di lampung aja. Udah tersedia blm ya di lampung kak? Mohon infonya. Makasih kak,SE Kemenhub-38-2021
2021-06-01 10:53:31,Min kalo mau genose c19 di bandara d juanda gimana caranya yah? Please bantu jawab besok mau flight jam 1 siang,SE Kemenhub-38-2021
2021-06-03 12:47:55,Dari bandara solo ke bandara ngurah rai bali apakah bisa pake genose untuk bulan juni ini?,SE Kemenhub-38-2021
2021-06-07 2:42:12,"Pagi min. Ijin tanya. Untuk genose di bandara YIA buka jam berapa ya? Karena jadwal penerbangan jam 7 pagi, takutnya loket genose blm buka.",SE Kemenhub-38-2021
2021-06-15 18:09:00,"Selamat Pagi...
Min, mau nanya...
Penerbangan Citilink tgl 19 Juni 2021 Pukul 7.20 WIB, keberangkatan dari Bandara Juanda Surabaya (SUB) menuju Bandara APT Pranoto Samarinda (AAP), 
apakah bisa melakukan tes genose pada tgl 18 Juni 2021 Pukul 13.00 WIB ?
Terima kasih sebelumnya",SE Kemenhub-38-2021
2021-06-19 12:27:53,"Min kalo tes genose di stasiun kereta , dipakai buat dibandara bisa ga ? Biar dibandara ga ribet tes2 lagi",SE Kemenhub-38-2021
2021-06-20 21:40:28,Kl di bandara soekarno hatta ada genose?,SE Kemenhub-38-2021
2021-06-27 14:55:17,Rapid antigen bandara suta buka jam brp,SE Kemenhub-38-2021
2021-07-01 11:17:52,"Min, tolong buka dm yaa.. Makasih",SE Kemenhub-38-2021
2021-08-22 8:52:09,Kembalikan jaman jaman genose,SE Kemenhub-38-2021
2021-04-23 4:24:19,"Syaratnya hasil negatif PCR/ rapid atau hasil negatif Genose, harus keduanya atau bisa salah satu saja?",SE Kemenhub-34-2021
2021-04-23 4:30:36,Proses tes genose berapa lama ya,SE Kemenhub-34-2021
2021-04-23 5:14:42,anak 9 tahun harus menyertakan hasil test juga kah? Sampai umur berapa yg tidak wajib menyertakan hasil test?,SE Kemenhub-34-2021
2021-04-23 5:39:23,"kenapa pas masa peniadaan mudik 6-17 mei, syarat tesnya pcr/ antigen lbh longgar yah",SE Kemenhub-34-2021
2021-04-23 6:17:19,"halo min, untuk penerbangan rute yia-cgk-pnk, itu untuk peraturan PCR nya mengikuti addendum 1×24 jam atau pergub kalbar 7×24 jam ya? terima kasih",SE Kemenhub-34-2021
2021-04-23 6:35:52,Nih jelas ki,SE Kemenhub-34-2021
2021-04-23 10:38:05,Klu terbang urusan sembayang boleh gak.. saya bkn muslim jdi tdk ada acara mudik.. cuma acara sembayang..,SE Kemenhub-34-2021
2021-04-23 11:13:57,Kalo terminal sby ke malang gmn ?,SE Kemenhub-34-2021
2021-04-23 13:07:24,"miris dah, yang dari luar bebas masuk. padahal lagi tsunami covid di negaranya mudik domestik aja dipersulit ga ngerti lagi sama konsepnya, canda konsep",SE Kemenhub-34-2021
2021-04-23 22:06:37,Mau nanya dong antigen di bandara brp ya ? Dan kalo antigen di bandara brp jam sebelum nya sebelum keberangkatan ? Mohon informasinya,SE Kemenhub-34-2021
2021-04-24 1:01:10,baca,SE Kemenhub-34-2021
2021-04-24 3:43:17,"sebaiknya kalo tdk ada keperluan mendesak jangan berangkat dulu, pengalaman pribadi dan banyak banget waktu itu pas hari2 libur berangkat peraturan berubah2",SE Kemenhub-34-2021
2021-04-24 8:23:26,Min untuk keberangkatan 29 april ke soetta bisa ga kira-kira ya?,SE Kemenhub-34-2021
2021-04-25 0:13:48,mau tanya untuk layanan genose apakah sudah tersedia di bandara sukarno-hatta? Terimakasih,SE Kemenhub-34-2021
2021-04-25 13:04:18,Halo kak mau tanya utk keberangkatan 22 april-5 mei itu boleh pilih ya antara genose atau PCR? Kalo pilih genose bisa pas hari H di bandara? Kalo PCR boleh hari H keberangktan juga ga?,SE Kemenhub-34-2021
2021-04-27 1:04:23,sama,SE Kemenhub-34-2021
2021-04-29 0:20:24,Mau tanya Min klo Penerbangan dari Luar Negeri menuju Juanda apakah ada Karantina sesampainya di Juanda? Mohon pencerahannya terima kasih,SE Kemenhub-34-2021
2021-04-30 4:43:04,Min Untuk keberangkatan 6-17 jika ada keperluan pekerjaan apakah  harus di lampirkan surat tugas ?,SE Kemenhub-34-2021
2021-05-09 19:51:17,Maaf kalo untuk bekerja gimana ya? Syaratnya apa harus pakai sikm juga?,SE Kemenhub-34-2021
2021-05-18 8:18:48,"Selamat sore, mohon maaf, izin bertanya. Kalau misal untuk bayi usia di bawah satu tahun. Apakah wajib melampirkan rapid antigen? Atau cukup rapid antibodi? Atau cukup surat keterangan sehat saja? Terima kasih.",SE Kemenhub-34-2021
2021-03-30 2:15:16,kalo sudah vaksin 2 kali apakah tetap wajib ?,SE Satgas-12-2021
2021-03-30 2:40:59,Di bandara juanda apa benar ada test Rapid Antigen yg keluar hasilnya dalam 1 jam?,SE Satgas-12-2021
2021-03-30 3:03:35,"Halo min, di soetta airport sudah ada fasilitas genose belum ya?",SE Satgas-12-2021
2021-03-30 3:24:51,apakah fasilitas tes genose sudah tersedia di seluruh bandara yang ada di indonesia? terutama di bandara Bali dan Jakarta,SE Satgas-12-2021
2021-03-30 3:42:30,Kira2 Bali bakalan ada genose ga ya,SE Satgas-12-2021
2021-03-30 3:43:25,Untuk anak di bawah 5 tahun apa tetap harus di rapid antibody min??,SE Satgas-12-2021
2021-03-30 3:46:32,"terkait nomor Nomor 3 menyatakan bahwa anak umur 5 tahun tidak diwajibkan rapid sebagai syarat perjalanan. Jadi,
Apakah maksudnya kalau anak umur 2 tahun lebih, tidak perlu menunjukkan dokumen rapid apapun? Atau surat ket kesehatan apapun?",SE Satgas-12-2021
2021-03-30 3:54:45,KALO UDAH MEMENUHI PERSYARATAN TERSEBUT BERARTI BOLEH MUDIK KAN MIN ?,SE Satgas-12-2021
2021-03-30 4:04:59,Berarti bisa milih salah satunya kan antara rapid antigen atau Genose?,SE Satgas-12-2021
2021-03-30 4:06:00,Kalo tes genose nya di bandara YIa tapi naik pesawatnya dari Solo bisa gak yaa??,SE Satgas-12-2021
2021-03-30 4:12:11,"Maksudnya kalau sudah ada surat swab antigen , tetap harus pake genose ? Atau pilih salah satu ya ?",SE Satgas-12-2021
2021-03-30 4:17:42,Juanda udah ada gak Genose min?,SE Satgas-12-2021
2021-03-30 4:19:19,Kalo yang sudah di vaksin harus tetep tes apa kagak min?,SE Satgas-12-2021
2021-03-30 4:22:23,Kalo ke pontianak apa perlu pcr?,SE Satgas-12-2021
2021-03-30 9:33:35,Apakah semua bandara sudah ada fasilitas tes GeNoSe min ???,SE Satgas-12-2021
2021-03-30 9:39:02,Kalo mau ke Palembang bisa tes genose di Bandara Yogyakarta internasional Airport ga ya kak?,SE Satgas-12-2021
2021-03-30 10:00:18,Tarif genose brp min?,SE Satgas-12-2021
2021-03-30 10:29:50,Kalau utk e-HAC sendiri itu bisa dapat dri mana admin numpang tanya?,SE Satgas-12-2021
2021-03-30 10:42:46,Untuk masuk pontianak apakah masih mengunakan pcr swab,SE Satgas-12-2021
2021-03-30 11:21:50,"Penerbangan ke pontianak mengikuti aturan yang mana nih, min?",SE Satgas-12-2021
2021-03-30 14:14:51,Di Bandara Depati Amir sama Soetta udah ada Genose belum?,SE Satgas-12-2021
2021-03-30 14:18:13,Genosenya bisa selain di bandara tdk ya? Kalau hanya hasil tes genose tanpa surat Keterangan apakah bisa? Karena sprti RS JIH jogja hanya menyertakan hasil genose tanpa surat Keterangan.,SE Satgas-12-2021
2021-03-30 14:24:07,Min apakah di bandara aji Pranoto Samarinda sdh tersedia test GeNose?,SE Satgas-12-2021
2021-03-30 14:39:37,Mau nanya,SE Satgas-12-2021
2021-03-30 14:40:10,Apakah boleh menunggu di bandara 12 jam sebelum keberangkatan,SE Satgas-12-2021
2021-03-30 15:24:35,Bandara mana aja min yg udah ready pakai genose?,SE Satgas-12-2021
2021-03-30 15:55:22,Untuk GeNose di Juanda apakah sudah tersedia?,SE Satgas-12-2021
2021-03-30 21:44:19,untuk anak usia 2 thn tdk perlu RT anti bodi ya sebagai syarat penerbangan?,SE Satgas-12-2021
2021-03-30 23:45:48,Terima kasih,SE Satgas-12-2021
2021-03-31 0:00:30,"Hasil rapid antigen diambil 2x24 jam? Jd misalkan hari ini rapid antigen dan setelah 2 hari baru boleh brgkt kan aneh. Pagi ini rapid... siangnya berbaur dgn org yg terkontaminasi corona tanpa kita sadari, bsk nya jg sama... lusanya brgkt yah seisi penumpang kemungkinan terinfeksi sdh. Ada saja peraturannya ini d buat tanpa mikir dlu. Hrs nya hari ini brgkt hr ini di test. Itu baru bener",SE Satgas-12-2021
2021-03-31 0:31:42,"Kak, di Balikpapan ada GeNose gak ya?  ",SE Satgas-12-2021
2021-03-31 0:42:52,Ini ya,SE Satgas-12-2021
2021-03-31 1:09:38,Ini tersedia di semua bandara atau hanya bandara tertentu? Dan apakah jam operasional test genose nya 24 jam? Karena saya flight jam 7 pagi berarti tesnya sekitar jam 5,SE Satgas-12-2021
2021-03-31 1:44:04,Ya,SE Satgas-12-2021
2021-03-31 4:00:34,Kok gtu intinya kalo anak umur 3 thn  boleh ikut terbang tanpa melalui test? yg penting kondisi sehat,SE Satgas-12-2021
2021-03-31 6:48:50,Hi apakah di bandara YIA terdapat fasilitas stroller untuk bayi/ balita? Terimakasih sebelumnya.,SE Satgas-12-2021
2021-03-31 12:56:09,Min test genose di Bandara Sultan Mahmud Badharudin II Palembang jam operasional nya jam berapa ya?,SE Satgas-12-2021
2021-03-31 13:24:51,Ke kalbar gimana min? Bangkrut kami masuk kalbar mesti pcr terus..,SE Satgas-12-2021
2021-03-31 13:36:54,Min antigen 2x24jam itu jd total keseluruhan 48 jam setelah test baru kadaluarsa,SE Satgas-12-2021
2021-03-31 13:55:27,bisa pake genose,SE Satgas-12-2021
2021-04-01 1:59:56,"Untuk Tes GeNose nya bisa dmn aja apakah harus di Bandara, terima kasih",SE Satgas-12-2021
2021-04-01 4:19:12,"TAPI SAYANG MASUK PNK MASIH HARUS PCR, TOLONG DONG PAK MENTERI MASA IYA ATURAN MENTERI KALAH DENGAN ATURAN GUBERNUR",SE Satgas-12-2021
2021-04-01 6:05:19,untuk ke bali itu ketentuan nya ada 3 test kan itu test nya satu doang ya?,SE Satgas-12-2021
2021-04-01 14:56:06,"Jika sudah vaksin 2 kali, apa tetap swab dan rapid tes",SE Satgas-12-2021
2021-04-01 18:01:30,min apa bener untuk Pontianak KalBar WAJIB PCR min. mengingat tarif PCR yg tembus jutaan,SE Satgas-12-2021
2021-04-02 0:34:06,"Mau tanya, jadi ini wajib download aplikasi e-HAC? Saya sudah download tp HP saya ga mendukung gmn solusinya ya?",SE Satgas-12-2021
2021-04-02 11:38:37,"Halo min, mau nanya. Misal keberangkatan kebali hari senin, berarti boleh kan rapid antigennya dihari sabtu? Itu masih terhitung 2x24 jam kan?",SE Satgas-12-2021
2021-04-03 2:49:45,"Kalau udah ada hasil rapid antigen, apa harus rapid pcr juga min?  ",SE Satgas-12-2021
2021-04-04 0:29:15,"Akhirnya genose bisa dipakai lebih murah aman dan cepat, pcr kemahalan",SE Satgas-12-2021
2021-04-07 2:15:13,Untuk bayi umur 2 thn gmn min?,SE Satgas-12-2021
2021-04-10 3:03:59,ijin tanya min… berarti klo test genose saja sdah cukup ya min?? Mohon petunjuknya min karena d situ d sebutkan atau berarti milih diantara 3 test tsb ya min?? terimakasih penjelasannya,SE Satgas-12-2021
2021-04-16 10:55:33,"Halo., kalo tes pcr di bandara berapa lama ya keluar hasilnya kak?? Thanks",SE Satgas-12-2021
2021-04-16 21:19:42,"Kalau akan mengantar kerabat yang akan melakukan perjalanan ke LN ke Bandara Soekarno Hatta Jakarta dan langsung kembali ke Jogja, apakah juga diperlukan surat pengantar?",SE Satgas-12-2021
2021-06-06 0:37:26,Apakah kalo ke bali genose di CGK bisa?,SE Satgas-12-2021
2021-01-09 11:21:35,Di soetta layanan rapid masih 24 jam kah?,SE Kemenhub-3-2021
2021-01-09 11:27:59,Ini info lanjutan kalo mau ke bali,SE Kemenhub-3-2021
2021-01-09 11:29:45,Kenapa perjalanan menggunakan jalur udara semakin dipersulit sih,SE Kemenhub-3-2021
2021-01-09 11:33:33,Bukannya sesuai SE sampai 25 januari ? Yg mana yg benar   ?,SE Kemenhub-3-2021
2021-01-09 11:36:44,"Mohon jangan hanya penumpang saja yg harus mengikuti protokol kesehatan tetapi tolong juga di kontrol untuk maskapainya (airlinenya) apakah sudah mematuhi protokol kesehatan? misalnya sosial distancing , 2 x saya terbang dan saya sudah memenuhi protokol kesehatan dan betapa kagetnya di dalam pesawat seat nya full ,tanpa jarak.",SE Kemenhub-3-2021
2021-01-09 11:40:14,#prayforsj182,SE Kemenhub-3-2021
2021-01-09 12:10:10,bubar semua,SE Kemenhub-3-2021
2021-01-09 12:26:21,Turut berduka cita atas jatuhnya SJ182,SE Kemenhub-3-2021
2021-01-09 12:58:46,Bisa nggak diperpanjang sampai tanpa batas waktu,SE Kemenhub-3-2021
2021-01-09 13:07:03,Tolong tiket pesawatnya jangan dimainkan harganya karena yg beli tiket pasti setelah Tes.,SE Kemenhub-3-2021
2021-01-09 13:44:04,Emg virus pilih2 mau nular ke orang dg umur lebih dari 12 tahun?? .. ruwet.,SE Kemenhub-3-2021
2021-01-09 15:06:10,"hancur Min, rencana terbang dari Surabaya ke Pangkalan Bun tgl 11, pagi tadi rapid antigen dgn maksud biar g buru² karena minggu sore berangkat menuju Juanda dan 4 jam setelah surat hasil rapid keluar surat edaranmu muncul.",SE Kemenhub-3-2021
2021-01-09 16:28:01,"Antigen 1x24 jam? Gila deh belom antrenya, belom nunggu hasilnya belom berangkat ke bandaranya. Dan gak selalu klinik buka 24 jam. Di bandara jg keliatannya gak bakal standby 24 jam petugas nakesnya. Tolong diperhatikan jg itu nakesnya yg mau swab penumpang mereka meskipun gantian selama 24 jam tp jg bakal capek. Jgn menambah beban dan korban!!",SE Kemenhub-3-2021
2021-01-09 17:26:06,"Mohon info,untuk penerbangan dr international sudah bisakah?",SE Kemenhub-3-2021
2021-01-09 20:27:27,"Min, itu RT-PCR maksudnya bisa Rapid Test atau Swab PCR?",SE Kemenhub-3-2021
2021-01-10 6:15:28,"Min.. min.. antigen 2 x 24 jam mah msh oke lah bisa dilakukan karena hasilnya 15 menit udah keluar. Lah kalo PCR? PCR yg 3 hari aja 900rb, trus skr berlakunya max 3x24 jam doang? Harus pcr 1 hari semua dong. Mahalan PCR nya daripada tiketnya. Konyol",SE Kemenhub-3-2021
